seq,contents,reply_contents
11173,창세기 1장 6절 동그라미는 뭐일까요,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>해당 기호는 성경 번역자들이 편집 기호로 삽입한 것 입니다.</p><p>단락을 구분하는 기호로 보시면 되는데요,</p><p>앞절과 흐름을 구분하기 위해서 작성되는 표현입니다.</p><p><br></p><p>예를 들어,</p><p>아버지가 아침 밥을 드시고 회사에 출근하셨다.</p><p>회사까지는 버스를 타고 1시간이 소요된다.</p><p>○ 어머니가 나를 위해 아침 밥을 차려주셨다.</p><p><br></p><p>이런 식으로 아버지가 출근 하신 이야기 / 어머니가 아침 밥을 챙겨주신 이야기가 각각 다른 내용인데,</p><p>동그라미 기호로 구분을 해준 것 처럼</p><p>성경 속에서도 새로운 이야기가 시작 되거나 앞절과 구분을 통해 이해가 필요한 부분에 해당 기호를 삽입합니다.</p><p><br></p><p>더 궁금하신 내용이 있으시거나, 다른 도움이 필요하실 때</p><p>언제든 1:1 문의로 남겨주세요.</p><p>답변이 성도님의 말씀 묵상을 더 풍성히 하는 데 역할이 되길 기도합니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다..</p><p><br></p>"
11170,esv 드라마 버전은없나요,"<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>성도님, 드라마 버전이라는게 어떤 말씀이신지 구체적으로 설명부탁드립니다.</p><p><br></p><p>다른 궁금하신 사항이 있으시면 재문의해 주세요.</p><p><br></p><p>감사합니다.</p>"
11168,성경 일독표가 esv없어요,<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>현재 ESV는 통독에서 이용하실 수 없습니다.</p><p><br></p><p>추후에 적용할 수 있도록 하겠습니다.</p><p><br></p><p>감사합니다.</p>
11166,ESV랑개역개정 2가지 버전 다 연속으로 듣게 해 주세요,<p>안녕하세요. GOODTV 바이블 애플입니다.</p><p><br></p><p>말씀 주신 두개의 번역본 모두 연속으로 음원 들으실 수 있습니다.</p><p><br></p><p>다른 궁금하신 사항이 있으시면 재문의해 주세요.</p><p><br></p><p>감사합니다.</p><p><br></p><p><br></p><p><br></p>
11165,왜 요즘 검색기능이 안 될까요?,<p>안녕하세요 바이블 애플입니다. </p><p><br></p><p>성도님 문의 주신 검색기능이 안되시는것이 구체적으로 어떤상황인지</p><p>자세하게 알려주시면 저희가 문제 현상을 빠르게 확인 할 수 있습니다. </p><p>현재 기본적인 검색 기능들은 작동이 잘 동작됨을 확인했습니다. </p><p>검색기능이 안되시는 상황과 사용하시는 검색화면 캡쳐하여 재문의 남겨주시길 부탁드립니다. </p><p><br></p><p>감사합니다. </p>
11164,자동 스크롤을  쓰지말고 다른 방법을 찾아 써 주세요,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p><br></p><p>자동 스크롤 기능은 많은 성도님들께서 유용하게 사용하고 계시며,</p><p>특히 손이나 몸의 움직임이 어려우신 분들, 시각적 편의를 원하시는 분들께 도움이 되고 있습니다.</p><p>따라서 현재 해당 기능을 제외하기는 어려운 점 양해 부탁드립니다. </p><p><br></p><p>해당 기능은 원하실 경우 자유롭게 사용 여부를 선택하실 수 있으며,</p><p>본문 화면 우측 상단의 [글자] 버튼을 누르시면 스크롤 속도를 조절하실 수도 있습니다.</p><p>만약 자동 스크롤 속도가 다소 빠르게 느껴지신다면,</p><p>속도를 낮추어 조절하시거나, 자동 스크롤을 끄신 후 직접 스크롤 하며 읽으시는 방식도 편리하게 이용하실 수 있습니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p><p><br></p>"
11163,"안녕하세요 낭송녹음하고있는데요
녹음을 다하고 공유하려고 하는데
음성파일을 변환하지 못했습니다 이렇게 뜨고 다시 재생해보니 아무소리도 안들리네요 어떻게 해야하나요?","<p>안녕하세요 바이블 애플입니다.</p><p><br></p><p>간혹 녹음은 완료되었다고 표시는 되었는데 실제로는 음원파일이 저장되어 있지 않은 경우가 있습니다. </p><p>그럴때 공유 에러 메세지가 발생할 수 있습니다.</p><p>녹음된 음원(재생이 아무 소리가 안나거나 음원시간이 0이거나하는 녹음음원) 을 선택 후 재 녹음해주시면 </p><p>공유가 되실거에요 </p><p><br></p><p>해당 방법으로 문제가 해결이 안되신다면 이용하시는  상황을 자세하게 적어 재문의 남겨주시면</p><p>저희가 문제를 확인하는데 큰 도움이 됩니다. </p><p><br></p><p>녹음기능을 사용시 앱을 삭제하시면 기존에 녹음하신 음원이 모두 삭제 되오니 문제시 삭제하지마시고</p><p>문의 남겨주세요 </p><p><br></p><p>성도님의 정성스런 사용과 마음을 알고 있기에, 더 세심하게 살펴보고 앱의 기능들을 지속적으로 개선할 수 있도록 최선을 다 하겠습니다.</p><p>불편을 드려 정말 다시 한번 죄송합니다.</p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
11162,자동스크롤이 너무나 빨리 올라갑니다,<p>삭제 문의</p>
11161,"앱을 정기 후원하며 쓰고 있습니다. 간혹 재난 지원금도 보내고요. 그런데, 앱을 열때마다 후원광고가 뜹니다. 앱을 정기후원하는 사람인데도 매번 앱을 열 때마다 끝없이 후원광고 창이 떠야 하는지.. 마음이 불편하네요.  후원광고 관리  방법을 바꾸실 의향이 없으신지 여쭙습니다.","<p>안녕하세요, GOODTV 바이블 애플입니다. </p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>먼저 귀한 정기후원과 재난지원까지 나눠주신 사랑에 진심으로 감사드립니다.</p><p>말씀 주신 내용, 내부에서도 충분히 공감하고 있습니다.</p><p>특히 이미 후원 중이신 분들께 반복적으로 후원 안내가 노출되는 점은 분명 불편하실 수 있고, 저희도 그 부분을 깊이 고민하고 있습니다.</p><p><br></p><p>무엇보다 저희 앱의 정체성은 성경 묵상에 있기에, 항상 본질을 잊지 않도록 </p><p>최선을 다해 개선 방안을 마련하도록 하겠습니다.</p><p><br></p><p>불편을 끼쳐드려 죄송합니다, 귀한 의견을 나눠주셔서 감사드립니다</p><p>주시는 마음에 부끄럽지 않도록 늘 정직하고 성실하게 사역하는 GOODTV 바이블 애플이 되겠습니다.</p><p><br></p><p>오늘도 주님 안에서 평안한 하루 되시길 바랍니다. 감사합니다.</p>"
11160,"음성파일을 변환하지 못했습니다
고객센터로 문의해주세요 이렇게 화면에뜨고 공유가 안되요","<p>안녕하세요 바이블 애플입니다.</p><p><br></p><p>성도님, 공유하시려는 <strong>성경 장의 음원이 제대로 녹음되어 있는지 한번</strong> 확인 부탁드립니다.</p><p>앱에서 해당 장의 **녹음 화면으로 이동 후 ‘전체 재생’**을 눌러보시면 녹음된 음원이 들리는지 확인하실 수 있습니다.</p><p>간혹 녹음은 완료되었다고 표시는 되었는데 실제로는 음원파일이 저장되어 있지 않은 경우가 있습니다.</p><p>그럴때 공유 에러 메세지가 발생할 수 있습니다.</p><p>녹음된 음원(재생시 아무 소리가 안나거나 음원시간이 0이거나하는 녹음음원) 을 선택 후 재 녹음해주시면</p><p>공유가 되실거에요</p><p><br></p><p>해당 방법으로 문제가 해결이 안되신다면 이용하시는 상황을 자세하게 적어 재문의 남겨주시면</p><p>저희가 문제를 확인하는데 큰 도움이 됩니다.</p><p><br></p><p>녹음기능을 사용시 앱을 삭제하시면 기존에 녹음하신 음원이 모두 삭제 되오니 문제시 삭제하지마시고</p><p>문의 남겨주세요</p><p><br></p><p>성도님의 정성스런 사용과 마음을 알고 있기에, 더 세심하게 살펴보고 앱의 기능들을 지속적으로 개선할 수 있도록 최선을 다 하겠습니다.</p><p>불편을 드려 정말 다시 한번 죄송합니다.</p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
11159,이사야 8장 22절 마지막부분이 잘렸어요,"<p>안녕하세요, 바이블애플입니다.</p><p><br></p><p>먼저, 앱 사용 중 불편을 느끼셨다니 아쉽고 죄송한 마음입니다.</p><p>말씀해주신 오류(문장의 일부가 잘리는 현상)는 저희도 인지하고 있고,</p><p>더 편리하게 사용할 수 있도록 개선 방안을 찾고 있습니다.</p><p>현재 개발팀에서 관련 문제를 면밀히 살피고 있습니다. 한정된 인원으로  여러 작업을 순차적으로 하고 있다보니</p><p>다소 시간이 지연되는 점 너른 마음으로 양해부탁드립니다. </p><p><br></p><p>소중한 의견 보내주셔서 감사드리고, </p><p>앞으로도 더 좋은 앱이 될 수 있도록 계속 업데이트해 나가겠습니다. 불편하신 점 언제든 말씀해 주세요!</p><p>감사합니다.</p>"
11158,연속재생 눌렀는데 음원을 터치해도 반응이 없어요,<p>안녕하세요 바이블 애플입니다.</p><p>성도님 문의 주신 음원이 성경음원이실까요? 찬송가음원이실까요?</p><p>그리고 음원 재생은 데이터를(모바일데이터 또는 와이파이연결상태여야합니다.) </p><p> 사용할 수 있는 상황에서 제공되고 있는 점도 확인 부탁드립니다. </p><p>먼저 내부적으로 두 음원의 재생 관련 테스트를 진행하였는데 문제가 확인 되지 않았습니다.</p><p>이용하시는 상황을 좀 더 구체적으로 자세히 적어서 재문의 남겨주실 수 있을까요?</p><p>또는 해당 화면을 동영상으로 찍어 dev@goodtv.co.kr로 보내주시면</p><p>저희가 문제를 확인하는데 정말 큰 도움이 됩니다.</p><p><br></p><p>도움을 드리지 못해 죄송합니다. 꼭 재문의 남겨주세요</p><p>감사합니다.</p>
