seq,contents,reply_contents
11457,안녕하세요 찬송가 90장에 주내맘에 늘 부분에 E7코드로 표시가 되어 있는데요 찬송가를 보면 E플랫7코드입니다~수정을 부탁드립니다,<p>안녕하세요 바이블 애플입니다. </p><p>문의 남겨주셔서 감사합니다. </p><p>문의 주신 부분 확인하여 수정 업데이트 하도록 하겠습니다. </p><p>수정 항목 및 업데이트는 앞서 계획된 일정이 순차적으로 진행됩니다. </p><p>다소 시간이 걸리는 점 양해 부탁드립니다. </p><p><br></p><p>감사합니다. 오늘도 주님 안에서 승리하세요 .</p>
11456,오늘의 말씀 중에 전에도 지적한것같은데 또 그대로 오자가 나옵니다 예수/에수로 표기,<p>안녕하세요 바이블 애플입니다. </p><p><br></p><p>문의 남겨주셔서 감사합니다. 성도님 </p><p>그리고 해당 문제를 개선해드리지 못해 죄송합니다. 저희가 일찍이 오늘의 말씀 오타  전체 검수를 하여 </p><p>데이터를 업데이트 하였는데 해당 데이터가 앱을 쭉 업데이트 하신 분들한테는 데이터 업데이트가</p><p>이루어지지 않는 문제를 발견하였습니다. 하여  계속 그 부분을 면밀히 살피는 중 입니다. </p><p>앱을 처음 설치하시거나 재설치하시는 경우에는 반영된 데이터가 나와 오타가 없는 말씀을 보실 수 있으신데 업데이트하신 경우에는 </p><p>반영이 되지 않아 너무 죄송스러울 따름입니다.  오타를 보실 때마다 마음이 불편 하실 텐데 혹 성경 녹음 기능을 이용하지 않으셨다면</p><p>앱을 지우시고 다시 설치하시면 오늘의 말씀을 오타 없이 이용하실 수 있습니다. </p><p>만약 녹음음원이 있으시다면 너무 죄송스럽지만 조금만 더 기다려주시길 부탁드립니다. </p><p>한정된 인원의 개발자가 최선을 다해 개선해나가고 있습니다. </p><p>또 성도님들의 문의와 제안들을 모두 리스트를 만들어 최대한 개선하고 반영하기 위해 노력하고 있으니 너른 마음으로 양해 부탁드립니다. </p><p><br></p><p>성도님의 관심과 사랑으로 계속 발전해가는 바이블 애플이 되겠습니다. </p><p>해당문제 꼭 개선하겠사오니 너른 마음으로 기다려주세요</p><p>감사합니다. </p><p><br></p>
11455,수고하십니다. 새번역통독도 제작해주시면 감사해요. 여러번 요청제안 드렷는데 아직 반영이 안되었네요...부탁합니다,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>현재 새번역 성경에 대한 탑재의 필요성을 내부 개발진도 인지하고 있으나,</p><p>모든 성경 번역본은 저작권자와 협의 후 탑재가 필요하여 다소 시간이 소요됩니다. </p><p>성도님의 요청에 바로 응답하지 못해 죄송한 말씀을 전해드립니다. </p><p><br></p><p>빠르게 발전하여 성도님의 기대에 부응할 수 있는,</p><p>더 깊은 묵상을 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>항상 주님 안에서 평안하세요, 감사합니다. </p><p><br></p>"
11454,스마트폰으로  계속 통독한거라  어떻게 네이버로 들어가는지  모르겠네요  하루아침에  통독자료가 없어지니  다시읽을 의욕이  없네요,<p>안녕하세요 바이블 애플입니다. </p><p>성도님 동일 연락처로 확인해보니 네이버 간편로그인 메일 주소가 </p><p>white7rose@naver.com로 확인 되었습니다. </p><p>설정에서 최상단의 이름을 클릭하시면  로그아웃하실 수 있습니다. </p><p>하시고 로그인을 네이버버튼 클릭 후 네이버 아이디와 비번을 입력하시면 </p><p>기존 통독을 확인 하실 수 있습니다. </p><p>이용중 어려움이 있으시면 언제든 문의 남겨주세요 </p><p>감사합니다.  </p>
11453,"영어로 성경청취하고 화면엔 영어성경구절과 한국어성경구절을 같이 볼 수 없나요?
언어선택시 영어로 먼저 설정하고 두번째로 한국어성경 선택완료하면 영어로만 보여서요","<p>안녕하세요 바이블 애플입니다. </p><p><br></p><p>성도님 죄송하지만 해당 화면을 캡쳐하여 재문의 남겨주시면</p><p>저희가 보다 빠르게 문제를 확인 할 수 있을것 같습니다. </p><p>문의 주신데로 성경본문 화면에서  성경 번역본 선택을 1번 영어성경, 2번 한국어 성경 그리고 음원 재생하여도</p><p>잘 보이고 있습니다.  재현 확인이 되지 않아서  화면을 캡쳐하여 남겨주시면</p><p>성도님의 상황을 이해하는데 큰 도움이 됩니다. </p><p><br></p><p>감사합니다. </p>"
11452,개인정보 중 연락처수정하고자하는데 어디서 할 수 있나요?,<p>안녕하세요 바이블 애플입니다. </p><p><br></p><p>문의 남기신 회원님의 로그인 방식이 카카오 간편로그인으로 확인되시는데</p><p>카카오 간편로그인 경우 로그인하시는 카카오의 정보를 받아오는 것이기때문에 다른 연락처로 변경이 어려운 점 </p><p>양해 부탁드립니다. </p><p><br></p><p>다른 문의가 있으시다면 언제든지 문의 남겨주세요.</p><p>감사합니다. </p><p><br></p>
11451,가끔 오류가 있네요. 개역개정 사무엘하 8장 9절 음원에서 ‘도이’를 ‘도아’라고 읽어주셨어요. 이런 것도 수정이 되나요?,"<p><span style=""background-color: transparent; color: rgb(38, 38, 38);"">안녕하세요, GOODTV 바이블 애플입니다.</span></p><p><span style=""background-color: transparent; color: rgb(38, 38, 38);"">바이블 애플을 이용해주셔서 감사드립니다.&nbsp;</span></p><p><span style=""background-color: transparent; color: rgb(38, 38, 38);""><span class=""ql-cursor"">﻿</span></span></p><p><span style=""background-color: transparent; color: rgb(38, 38, 38);"">바이블 애플을 이용하시면서 음원과 텍스트가 일치하지 않아 불편을 겪으신 성도님께 사과의 말씀을 드립니다.</span></p><p><br></p><p>현재 제공되는 음원은 제작 시점의 성경 역본을 기준으로 녹음되어 일부 단어나 문장이 최신 본문과 다를 수 있습니다.</p><p><br></p><p>또, 제보해주신 오류는 모두 소중히 관리되고 있으나</p><p>본문 텍스트와는 달리 사람의 녹음으로 진행된 음원은 그 특성 상 음원의 특성상 부분 수정이 어려워, 전체 재녹음이 필요해 </p><p>다소 시간이 소요 될 수 있음을 양해 부탁드립니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
11449,왜 갑자기 복사기능이 없어졌습니까,"<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님, 복사 기능이 없어지셨다는 것은</p><p>화면에서 복사 버튼이 아예 안보이시는 걸까요?</p><p><br></p><p>현재 성경 본문에서는 성경 구절을 선택하면 나타나는  노란색 하단 메뉴를 통해 복사하기를 제공하고  있습니다. </p><p>따라서, 성도님의 휴대폰 화면에 오류가 발생한 것으로 보입니다. </p><p><br></p><p>우선 문의글로 문제를 짐작했을 때는 성도님께서 화면 내 글자 크기를 크게 사용하실 경우 </p><p>화면을 그리는 과정에서 글자와 버튼이  화면을 벗어나 보이지 않을 수 있습니다. </p><p>뒤로가기를 누르셔서 앱을 완전히 종료하신 뒤에 </p><p>다시한번 실행해 보시겠어요?</p><p><br></p><p>앱을 재실행하시거나, 글자를 줄인 뒤 다시 접속했을 때도 복사 버튼이 보이지 않으신다면</p><p>화면 사진을 첨부하셔서 문의를 부탁드립니다. </p><p>(*똑같은 오류가 발생하는 기기를 찾기 어려워 부득이하게  성도님께 요청드리는 점 양해부탁드립니다.)</p><p> 최대한 원인 파악 후 빠르게 해결할 수 있도록 도와드리겠습니다. </p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p>"
11447,아이가 성경읽기 녹음한걸 카톡으로 보내려고하니 오류가 뜹니다,"<p><span style=""color: rgb(29, 28, 29);"">안녕하세요, GOODTV 바이블 애플입니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">바이블 애플을 이용해주셔서 감사드립니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">오류가 발생한 장의 녹음 파일이 정상적으로 녹음되어 있는지 확인해 주실 수 있을까요?</span></p><p><span style=""color: rgb(29, 28, 29);"">간혹 녹음이 완료되었다고 표시되지만 실제로는 녹음되지 않은 경우가 있습니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">이럴 때&nbsp;</span><strong style=""color: rgb(29, 28, 29);"">공유 오류 메시지</strong><span style=""color: rgb(29, 28, 29);"">가 발생할 수 있습니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">만약 재생 시 소리가 전혀 나오지 않는 구절이 있다면, 해당 구절을 선택하신 뒤&nbsp;</span><strong style=""color: rgb(29, 28, 29);"">다시 녹음</strong><span style=""color: rgb(29, 28, 29);"">을 진행해 주시면 정상적으로 공유가 가능합니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">만약 전체재생을 다 들으셨을때 모두 정상적으로 녹음이 되어 있는데 동일하게 오류 메세지가 나온다면</span></p><p><span style=""color: rgb(29, 28, 29);"">해당 현상을 재문의 남겨주시길 부탁드립니다. (성도님의 피드백이 저희에게 큰 도움이 됩니다.)</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);""><span class=""ql-cursor"">﻿</span>임시방편으로 공유 방법 안내드립니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">녹음&nbsp;</span><strong style=""color: rgb(29, 28, 29);"">본문 화면에서 구절을 모두 선택한 뒤, 하단 [공유] 버튼</strong><span style=""color: rgb(29, 28, 29);"">을 이용하여 공유하실 수 있습니다.현재 녹음 기능과 관련된 불편 사항들을 면밀히 살피고 있습니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">성도님들께서 더욱 편리하게 사용하실 수 있도록 지속적으로 보완해 나가겠습니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">﻿문의 남겨주셔서 감사합니다.</span></p>"
11446,음성파일변환오류 해결요청드립니다,"<p><span style=""color: rgb(29, 28, 29);"">안녕하세요, GOODTV 바이블 애플입니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">바이블 애플을 이용해주셔서 감사드립니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">오류가 발생한 장의 녹음 파일이 정상적으로 녹음되어 있는지 확인해 주실 수 있을까요?</span></p><p><span style=""color: rgb(29, 28, 29);"">간혹 녹음이 완료되었다고 표시되지만 실제로는 녹음되지 않은 경우가 있습니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">이럴 때&nbsp;</span><strong style=""color: rgb(29, 28, 29);"">공유 오류 메시지</strong><span style=""color: rgb(29, 28, 29);"">가 발생할 수 있습니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">만약 재생 시 소리가 전혀 나오지 않는 구절이 있다면, 해당 구절을 선택하신 뒤&nbsp;</span><strong style=""color: rgb(29, 28, 29);"">다시 녹음</strong><span style=""color: rgb(29, 28, 29);"">을 진행해 주시면 정상적으로 공유가 가능합니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">만약 전체재생을 다 들으셨을때 모두 정상적으로 녹음이 되어 있는데 동일하게 오류 메세지가 나온다면</span></p><p><span style=""color: rgb(29, 28, 29);"">해당 현상을 재문의 남겨주시길 부탁드립니다. (성도님의 피드백이 저희에게 큰 도움이 됩니다.)임시방편으로 공유 방법 안내드립니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">녹음&nbsp;</span><strong style=""color: rgb(29, 28, 29);"">본문 화면에서 구절을 모두 선택한 뒤, 하단 [공유] 버튼</strong><span style=""color: rgb(29, 28, 29);"">을 이용하여 공유하실 수 있습니다.</span></p><p><span style=""color: rgb(29, 28, 29);""><span class=""ql-cursor"">﻿</span>현재 녹음 기능과 관련된 불편 사항들을 면밀히 살피고 있습니다.</span></p><p><span style=""color: rgb(29, 28, 29);"">성도님들께서 더욱 편리하게 사용하실 수 있도록 지속적으로 보완해 나가겠습니다.</span></p><p><br></p><p><span style=""color: rgb(29, 28, 29);"">﻿문의 남겨주셔서 감사합니다.</span></p>"
11445,"8 월 27  일 불편 사항을 올렸는데 다행이 해결 해 주셨어요. 그때 찬송가가  한 두곡 나오다가 다음 장으로 안 넘어 갔는데 지금은 아주 잘 넘어가고 계속적으로 잘 나와요. 영상을 담당 하신 관계자 분과, 고객센터 분들께  진심으로 감사드립니다  ~  모든 분들 항상 몸조심, 몸건강 하세요    ~~~","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님, 문제가 해결되었다니 다행입니다. </p><p>현재 음원 재생 오류의 원인을 모두 해결하여,  연속재생이 끊기는 오류는 발생하지 않을 것으로 보이나 </p><p>앞으로도 이용 중 같은 문제가 발생하시거나 다른 불편 사항이 있으시면 </p><p>언제든 다시 1:1 문의 및 고객센터 연락처로 문의 전해주세요.</p><p>최대한 빠르게 조치할 수 있도록 하겠습니다.</p><p><br></p><p>오늘 하루도 하나님 안에서 평안한 하루 되시기를 소망합니다. </p><p>성도님께서도 영육간 강건하시기를 기도하겠습니다. 감사합니다. </p>"
11439,표준새번역의 개정판인 새버역은 고려하시지 않는지요?,"<p>안녕하세요, GOODTV 바이블 애플입니다. </p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>현재 많은 성도님들께서 새번역의 필요를 말씀해주셔서, 내부적으로도 검토 및 논의의 가능성이 있습니다. </p><p>다만, 새로운 번역본을 추가하려면 출판사 및 번역 원저자와의 저작권 계약 절차가 반드시 필요하기 때문에</p><p>실제 서비스 반영까지는 다소 시간이 걸릴 수 있습니다.</p><p>따라서 명확한 탑재 시기를 말씀드리기 어려우나, 더 많은 성도님들이 원활한 말씀 묵상을 하실 수 있도록 적극적으로 개선 검토하도록 하겠습니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p>"
11438,"항상 감사합니다^^

성경듣기 속도가 1.0은 살짝 빠르게 느껴지고
0.7하면 또
너무 늘어집니다.
저만 그런가요? ^^;;;;

그 중간 설정 되게 해주시면 좋겠습니다!","<p>안녕하세요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>소중한 의견 감사합니다.</p><p>말씀해주신 속도 설정 부분은 현재 제공되는 범위 외에는 지원되지 않지만, </p><p>말씀처럼 중간 속도에 대한 필요성을 충분히 공감합니다.</p><p>내부적으로 개선 방향을 검토할 때 꼭 참고하도록 하겠습니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p>"
11434,"주기도문,사도신경 영어번역 NIV없나요?","<p>안녕하세요, GOODTV 바이블 애플입니다,</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>현재 부록 메뉴에는 한글 성경 주기도문, 사도신경, 교독문만을 제공하고 있습니다. </p><p>성경의 모든 구성요소 (본문 및 주석을 포함한 부록까지) 는 저작권 계약을 통해 탑재되고 있어</p><p>현재 계약된 범위 안에서 탑재가 가능한지 적극 검토해보도록 하겠습니다.</p><p><br></p><p>바이블 애플은 성도님들의 소중한 제안을 통해 개선해나가고 있습니다.</p><p>성도님들의 묵상이 더욱 깊어질 수 있도록 </p><p>최선을 다해 발전하는 바이블 애플이 되겠습니다.</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다. </p>"
11433,"이전에 질문한 사람입니다. 답변감사합니다. 그러나 
전혀못 알아들어죄송합니다.
[앱을 켜서 연속재생 켜기 ㆍ성경본문에서 재생 메뉴]이게 어디에 있는지 전혀 모르겠어요. 캡쳐된 자료가 있으면 부탁합니다.
","<p>안녕하세요, GOODTV 바이블 애플입니다</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p><br></p><p>성도님, 죄송해하지 않으셔도 됩니다.</p><p>저희가 더 친절하고 자세히 설명드릴 수 있도록 노력하겠습니다.</p><p>현재 1:1 문의에 사진을 첨부해서 답변을 드리는 것에 대한 점검중에 있어,</p><p>여러장을 첨부하는 것에 한계가 있습니다.</p><p><br></p><p>답변 내용을 이미 이해하고 계시거나, 보충 설명이 필요한 부분은</p><p>재문의 주시면 최대한 빠르게 답변드리겠습니다.</p><p><br></p><p><br></p><p><strong>1. 음원 재생 방법 </strong></p><p><span style=""color: rgb(38, 38, 38);"">음원은 기본적으로 별다른 설정 없이도, 화면이 꺼진 상태에서 계속 재생됩니다.</span></p><p><span style=""color: rgb(38, 38, 38);"">다만, 연속 재생으로 설정하지 않으면 화면을 꺼도 한장만 재생되고 끝이 날 수 있어요.</span></p><p><br></p><p><br></p><p>1) 기본 재생</p><p>평소 성경을 읽으시는 화면에서 왼쪽 아래를 보시면&nbsp;<code style=""background-color: rgb(226, 226, 226); color: rgb(101, 101, 101);"">[▶]</code>&nbsp;버튼과 음원재생 메뉴가 보이실 거예요.</p><p>(*바로 아래 해당 메뉴가 어떻게 생겼는지 첨부했습니다.)</p><p>이 재생 버튼을 누르시면 음원이 바로 재생됩니다.</p><p><br></p><p><br></p><h3>2. 연속 재생 설정</h3><p><br></p><p>1) 끊기지 않고 연속해서 성경을 재생하려면?</p><p>성경 음원을 쭉 이어서 듣고 싶으시다면 ""연속 재생"" 기능을 설정해 주세요.</p><p><br></p><p>2) 설정 방법</p><p>아래 사진을 보시면, 우측 [음원 설정] 버튼을 누르고,</p><p>재생설정에서 ""연속 재생"" 을 찾아서 설정하시면 됩니다.</p><p><br></p><p>아래 사진을 첨부했으니, 따라서 찾아보시겠어요?</p><p><br></p><p><br></p><p><br></p><p><br></p><p><img src=""https://m.goodtv.co.kr/admin/cs_images/faq_11_1.jpg"" width=""100%""></p><p>위 방법대로 ""연속 재생"" 을 설정하시고, 화면을 꺼보시겠어요?</p><p>만약 이렇게 설정하셨는데도 화면이 꺼진 뒤 음원재생이 안되면</p><p>번거로우시겠지만 다시한번 문의를 부탁드리겠습니다.</p><p><br></p><p><br></p><p><strong>3. 만약 재생 메뉴가 안 보인다면?</strong></p><p><br></p><p>성경 본문 위, 예를 들어&nbsp;<code style=""background-color: rgb(226, 226, 226); color: rgb(101, 101, 101);"">[창세기 1장]</code>이라고 쓰여있는 곳 바로 아래에&nbsp;</p><p><code style=""background-color: rgb(226, 226, 226); color: rgb(101, 101, 101);"">[<] [>]</code>&nbsp;좌우 화살표와 스피커 모양&nbsp;<code style=""background-color: rgb(226, 226, 226); color: rgb(101, 101, 101);"">[🔈↕]</code>&nbsp;버튼이 있어요.</p><p><br></p><p>이 스피커 버튼을 눌러주시면 음원 재생 메뉴가 나타나거나 숨겨집니다.</p><p>아래 사진을 첨부했으니, 참고해주세요.</p><p><img src=""https://m.goodtv.co.kr/admin/cs_images/10.png"" width=""100%""></p><p>위 안내드린 방법을 이미 알고 계시고, 연속 재생으로 설정되어 있는데도</p><p>화면이 꺼지거나 다른 앱으로 이동했을 때 재생이 안되시면</p><p>휴대폰 설정에서 바꿔줘야 하는데요, 이부분은 재문의주시면 안내 도와드리겠습니다.</p><p><br></p><p>재문의는 1:1 문의에 다시 글을 남겨주시거나. 또는 고객센터로 연락을 부탁드립니다.</p><p>GOODTV 고객센터의 연락처는 전화 02-2639-6400 입니다.</p><p>* 업무시간 평일 AM 9:00 ~ PM 6:00 (주말 및 공휴일 휴무)</p><p><br></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
